RideID;RideAddressID;Coordenadas Inicio;Coordenadas Fim;Distancia_km;Duracao_min;ProductID;Price;ProductID_normalizado;CategoriaFinal
1183419;2334715;-20.006313,-44.015287;-19.9851247,-44.0087181;3.04;8.17;Comfort;10.5;comfort;Comfort
1183420;2334717;-22.7832606,-43.3910694;-22.75821,-43.43202;8.15;14.03;Comfort;31.5;comfort;Comfort
1183421;2334719;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Comfort;91.5;comfort;Comfort
1183421;2334719;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Bag;86.0;bag;Comfort
1183422;2334721;-15.8494723,-47.9507276;-15.8341486,-47.95058450000001;2.97;7.55;Comfort;12.5;comfort;Comfort
1183422;2334721;-15.8494723,-47.9507276;-15.8341486,-47.95058450000001;2.97;7.55;Bag;14.5;bag;Comfort
1183423;2334723;-23.4924222,-46.4113068;-23.5004455,-46.3990524;4.46;13.03;Comfort;14.5;comfort;Comfort
1183423;2334723;-23.4924222,-46.4113068;-23.5004455,-46.3990524;4.46;13.03;Bag;11.5;bag;Comfort
1183424;2334725;-23.4913836,-46.79147100000001;-23.4906435,-46.79877519999999;0.93;3.45;Comfort;10.5;comfort;Comfort
1183424;2334725;-23.4913836,-46.79147100000001;-23.4906435,-46.79877519999999;0.93;3.45;Bag;12.5;bag;Comfort
1183425;2334727;-2.5533178,-44.3136467;-2.548882499999999,-44.2667682;6.57;13.98;Comfort;21.0;comfort;Comfort
1183427;2334731;-23.5045528,-46.7799826;-23.4768352,-46.7797164;5.08;11.45;Comfort;24.0;comfort;Comfort
1183427;2334731;-23.5045528,-46.7799826;-23.4768352,-46.7797164;5.08;11.45;Bag;28.0;bag;Comfort
1183428;2334733;-23.3655808,-52.0652947;-23.329009,-51.1775958;121.6;99.45;Comfort;231.0;comfort;Comfort
1183431;2334738;-15.8930131,-48.1043079;-15.7933031,-47.9446732;27.5;29.62;Comfort;49.0;comfort;Comfort
1183431;2334738;-15.8930131,-48.1043079;-15.7933031,-47.9446732;27.5;29.62;Bag;58.0;bag;Comfort
1183432;2334741;-15.8243798,-48.0895708;-15.8090829,-48.0891494;3.0;7.77;Comfort;8.5;comfort;Comfort
1183432;2334741;-15.8243798,-48.0895708;-15.8090829,-48.0891494;3.0;7.77;Bag;9.5;bag;Comfort
1183433;2334743;-23.948313,-46.38235729999999;-23.9605541,-46.38185689999999;2.02;6.65;Comfort;15.5;comfort;Comfort
1183433;2334743;-23.948313,-46.38235729999999;-23.9605541,-46.38185689999999;2.02;6.65;Bag;19.0;bag;Comfort
1183434;2334745;-15.6373313,-56.1504117;-15.649657,-56.13899170000001;3.82;9.33;Comfort;14.5;comfort;Comfort
1183435;2334747;-23.2604589,-51.17190009999999;-23.2942284,-51.1412826;6.67;11.57;Comfort;19.0;comfort;Comfort
1183437;2334751;-22.873191,-43.291830600000004;-22.9450514,-43.1857261;18.89;32.03;Comfort;70.5;comfort;Comfort
1183438;2334753;-23.365077,-52.06535170000001;-23.4233942,-51.9325365;17.75;27.67;Comfort;39.0;comfort;Comfort
1183439;2334755;-19.9833552,-44.0078665;-19.929751,-43.9799508;9.9;17.4;Comfort;26.0;comfort;Comfort
1183440;2334757;-23.6757863,-46.6520862;-23.6018661,-46.6934032;11.61;25.92;Comfort;60.0;comfort;Comfort
1183440;2334757;-23.6757863,-46.6520862;-23.6018661,-46.6934032;11.61;25.92;Bag;55.5;bag;Comfort
1183443;2334763;-3.776909,-38.555222;-3.7850314,-38.5826168;4.74;12.32;Comfort;23.0;comfort;Comfort
1183444;2334765;-23.6754917,-46.6526757;-23.6018661,-46.6934032;11.45;25.33;Comfort;60.0;comfort;Comfort
1183444;2334765;-23.6754917,-46.6526757;-23.6018661,-46.6934032;11.45;25.33;Bag;55.5;bag;Comfort
1183445;2334767;-19.9833552,-44.0078665;-19.929751,-43.9799508;9.9;17.4;Comfort;26.0;comfort;Comfort
1183447;2334771;-23.9605411,-46.391314799999996;-23.9850861,-46.4666259;8.82;15.08;Comfort;41.0;comfort;Comfort
1183447;2334771;-23.9605411,-46.391314799999996;-23.9850861,-46.4666259;8.82;15.08;Bag;37.0;bag;Comfort
1183449;2334775;-23.267489899999998,-51.185730899999996;-23.31406879999999,-51.15333659999999;7.81;15.45;Comfort;23.5;comfort;Comfort
1183452;2334781;-22.88029,-48.456582999999995;-22.8801193,-48.44154349999999;2.64;8.2;Comfort;9.5;comfort;Comfort
1183453;2334783;-22.794392,-43.4298412;-23.0094715,-43.3059992;40.07;55.82;Comfort;113.5;comfort;Comfort
1183454;2334785;-22.7835212,-43.3921401;-22.7619037,-43.4273414;8.3;14.47;Comfort;23.0;comfort;Comfort
1183455;2334787;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Comfort;68.5;comfort;Comfort
1183455;2334787;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Bag;65.0;bag;Comfort
1183457;2334791;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Comfort;74.5;comfort;Comfort
1183457;2334791;-23.4623709,-46.4045054;-23.5964886,-46.4554845;21.79;33.43;Bag;70.0;bag;Comfort
1183458;2334793;-22.794361499999997,-43.4298636;-23.0094715,-43.3059992;40.07;55.82;Comfort;105.0;comfort;Comfort
1183459;2334795;-23.225821,-45.9113587;-23.2054793,-45.8825098;6.04;12.6;Comfort;16.0;comfort;Comfort
1183460;2334797;-28.6740277,-49.32908439999999;-28.69061810000001,-49.39355479999999;8.03;17.3;Comfort;68.5;comfort;Comfort
1183462;2334801;-20.6538291,-40.4870711;-20.6518886,-40.4939663;1.97;6.27;Comfort;8.5;comfort;Comfort
1183463;2334803;-22.9454837,-47.097204399999995;-22.8279356,-47.0812255;24.71;24.75;Comfort;67.0;comfort;Comfort
1183464;2334805;-23.4818791,-47.4776226;-23.4903187,-47.44490319999999;4.13;8.63;Comfort;19.0;comfort;Comfort
1183465;2334807;-23.6027889,-46.53947950000001;-23.6282033,-46.5673083;5.71;14.8;Comfort;37.0;comfort;Comfort
1183468;2334813;-23.4818791,-47.4776226;-23.4903187,-47.44490319999999;4.13;8.63;Comfort;17.5;comfort;Comfort
1183469;2334815;-23.6027682,-46.5393652;-23.6282033,-46.5673083;5.72;14.83;Comfort;37.0;comfort;Comfort
1183470;2334817;-23.9758196,-46.4566556;-23.9670077,-46.33619239999999;14.1;31.83;Comfort;36.0;comfort;Comfort
1183471;2334819;-15.8930131,-48.1043079;-15.7933031,-47.9446732;27.5;29.62;Comfort;92.5;comfort;Comfort
1183471;2334819;-15.8930131,-48.1043079;-15.7933031,-47.9446732;27.5;29.62;Bag;109.5;bag;Comfort
1183472;2334821;-22.9454837,-47.097204399999995;-22.8279356,-47.0812255;24.71;24.75;Comfort;67.0;comfort;Comfort
1183475;2334827;-22.822388,-43.29419710000001;-22.8355571,-43.2636396;4.33;8.92;Comfort;18.0;comfort;Comfort
1183476;2334829;-23.4863629,-46.8060903;-23.485752,-46.8060085;0.06;0.15;Comfort;13.5;comfort;Comfort
1183476;2334829;-23.4863629,-46.8060903;-23.485752,-46.8060085;0.06;0.15;Bag;16.0;bag;Comfort
1183478;2334833;-22.9454837,-47.097204399999995;-22.8279356,-47.0812255;24.71;24.75;Comfort;62.0;comfort;Comfort
1183479;2334835;-23.3655808,-52.0652947;-23.4233942,-51.9325365;18.97;29.23;Comfort;39.5;comfort;Comfort
1183480;2334837;-23.486045500000003,-46.8061338;-23.5475,-46.7569444;11.76;25.82;Comfort;70.5;comfort;Comfort
1183480;2334837;-23.486045500000003,-46.8061338;-23.5475,-46.7569444;11.76;25.82;Bag;66.0;bag;Comfort
1183483;2334843;-23.4749846,-46.776765999999995;-23.4527479,-46.73655409999999;9.46;20.63;Bag;29.5;bag;Comfort
1183484;2334845;-20.4000856,-54.5793206;-20.44443279999999,-54.6196011;8.36;15.53;Comfort;27.5;comfort;Comfort
1183485;2334847;-23.6902668,-46.519211899999995;-23.6855153,-46.5215647;0.81;2.58;Comfort;20.0;comfort;Comfort
1183485;2334847;-23.6902668,-46.519211899999995;-23.6855153,-46.5215647;0.81;2.58;Bag;22.5;bag;Comfort
1183493;2334863;-28.705458,-49.345078;-28.7141997,-49.2981691;6.95;11.2;Comfort;30.5;comfort;Comfort
1183495;2334867;-22.9133689,-43.167213;-22.8936831,-43.30412889999999;19.77;28.05;Comfort;45.0;comfort;Comfort
1183496;2334869;-23.6902668,-46.51921189999999;-23.6855153,-46.5215647;0.81;2.58;Comfort;15.5;comfort;Comfort
1183496;2334869;-23.6902668,-46.51921189999999;-23.6855153,-46.5215647;0.81;2.58;Bag;19.0;bag;Comfort
1183497;2334871;-23.5712395,-46.3293234;-23.5208835,-46.4132819;14.49;32.7;Bag;35.5;bag;Comfort
1183502;2334881;-30.084916,-51.07569;-30.092989,-51.077889;1.4;3.5;Comfort;16.0;comfort;Comfort
1183503;2334883;-29.66661040000001,-51.05235649999999;-29.6345712,-51.0040135;6.9;11.58;Comfort;16.5;comfort;Comfort
1183505;2334887;-29.66661040000001,-51.05235649999999;-29.6345712,-51.0040135;6.9;11.58;Comfort;16.5;comfort;Comfort
1183506;2334889;-25.0595139,-50.163852299999995;-25.0814685,-50.1984672;6.53;13.82;Comfort;24.0;comfort;Comfort
1183507;2334891;-23.5446922,-46.7009853;-23.504473,-46.6244167;12.48;30.83;Comfort;45.0;comfort;Comfort
1183508;2334893;-22.668440999999998,-50.440785999999996;-22.6669138,-50.4070677;3.76;11.2;Comfort;14.0;comfort;Comfort
1183509;2334895;-23.5446922,-46.7009853;-23.504473,-46.6244167;12.48;30.83;Comfort;45.0;comfort;Comfort
1183510;2334897;-21.188197499999998,-47.7421249;-21.026239,-47.770287;25.61;24.35;Comfort;51.0;comfort;Comfort
1183511;2334899;-22.668440999999998,-50.440785999999996;-22.6669138,-50.4070677;3.76;11.2;Comfort;14.0;comfort;Comfort
1183512;2334901;-19.8055593,-43.88737;-19.914372,-43.907699;16.98;27.98;Comfort;45.0;comfort;Comfort
1183514;2334905;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183514;2334905;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183515;2334907;-22.668440999999998,-50.440785999999996;-22.6669138,-50.4070677;3.76;11.2;Comfort;14.0;comfort;Comfort
1183516;2334909;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183516;2334909;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183517;2334911;-15.8349573,-48.0955957;-15.822989,-48.08258240000001;5.43;8.68;Comfort;12.0;comfort;Comfort
1183517;2334911;-15.8349573,-48.0955957;-15.822989,-48.08258240000001;5.43;8.68;Bag;13.5;bag;Comfort
1183519;2334915;-29.751637700000003,-52.4103019;-29.7423893,-52.4239249;2.1;4.58;Comfort;9.5;comfort;Comfort
1183520;2334917;-29.130284,-51.195306099999996;-29.140675,-51.1995577;1.7;4.4;Comfort;9.5;comfort;Comfort
1183521;2334919;-21.1924243,-47.81034089999999;-21.2257042,-47.83523650000001;5.85;12.25;Comfort;17.5;comfort;Comfort
1183522;2334921;-29.751637700000003,-52.4103019;-29.7423893,-52.4239249;2.1;4.58;Comfort;9.5;comfort;Comfort
1183523;2334923;-23.416428,-46.5053433;-23.4803483,-46.5570604;11.78;32.28;Comfort;42.0;comfort;Comfort
1183523;2334923;-23.416428,-46.5053433;-23.4803483,-46.5570604;11.78;32.28;Bag;39.0;bag;Comfort
1183524;2334925;-26.303878899999997,-48.808119999999995;-26.31859889999999,-48.8421996;6.13;13.47;Comfort;18.0;comfort;Comfort
1183525;2334927;-29.751637700000003,-52.4103019;-29.7423893,-52.4239249;2.1;4.58;Comfort;9.5;comfort;Comfort
1183526;2334929;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183526;2334929;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183527;2334931;-23.437059,-46.5329758;-23.4334939,-46.5454824;2.46;8.1;Comfort;13.5;comfort;Comfort
1183527;2334931;-23.437059,-46.5329758;-23.4334939,-46.5454824;2.46;8.1;Bag;14.0;bag;Comfort
1183528;2334933;-3.0960712999999997,-60.060157000000004;-3.0778008,-60.0225373;7.66;15.93;Comfort;26.0;comfort;Comfort
1183529;2334935;-20.1465316,-40.196802999999996;-20.1941281,-40.2532571;10.38;15.9;Comfort;22.5;comfort;Comfort
1183530;2334937;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183530;2334937;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183531;2334939;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183533;2334943;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183533;2334943;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183534;2334945;-19.9165592,-44.02899000000001;-19.9234823,-44.0810944;10.5;13.72;Comfort;25.5;comfort;Comfort
1183535;2334947;-23.519671499999998,-46.8431706;-23.5528126,-46.83804660000001;5.47;13.05;Comfort;21.0;comfort;Comfort
1183535;2334947;-23.519671499999998,-46.8431706;-23.5528126,-46.83804660000001;5.47;13.05;Bag;20.0;bag;Comfort
1183536;2334949;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Comfort;21.0;comfort;Comfort
1183536;2334949;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.42;14.73;Bag;21.0;bag;Comfort
1183538;2334953;-23.6540973,-46.4604237;-23.647808,-46.58357119999999;34.81;33.52;Comfort;156.5;comfort;Comfort
1183538;2334953;-23.6540973,-46.4604237;-23.647808,-46.58357119999999;34.81;33.52;Bag;151.0;bag;Comfort
1183540;2334957;-22.678796,-50.4378093;-22.6597119,-50.41293939999999;4.59;11.78;Comfort;14.0;comfort;Comfort
1183541;2334959;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.26;12.5;Comfort;23.0;comfort;Comfort
1183541;2334959;-23.5629008,-46.6410438;-23.583258,-46.67046149999999;6.26;12.5;Bag;23.0;bag;Comfort
1183543;2334963;-23.686875800000003,-46.521414199999995;-23.6765726,-46.4992216;3.76;10.37;Comfort;15.0;comfort;Comfort
1183543;2334963;-23.686875800000003,-46.521414199999995;-23.6765726,-46.4992216;3.76;10.37;Bag;14.5;bag;Comfort
1183544;2334965;-23.5376929,-46.228819699999995;-23.5224112,-46.1867739;4.93;12.17;Comfort;18.5;comfort;Comfort
1183544;2334965;-23.5376929,-46.228819699999995;-23.5224112,-46.1867739;4.93;12.17;Bag;17.0;bag;Comfort
1183545;2334967;-23.686875800000003,-46.521414199999995;-23.678415,-46.4982109;3.67;10.32;Comfort;15.0;comfort;Comfort
1183545;2334967;-23.686875800000003,-46.521414199999995;-23.678415,-46.4982109;3.67;10.32;Bag;14.5;bag;Comfort
1183548;2334973;-28.705416099999997,-49.344921799999995;-28.7141997,-49.2981691;6.94;11.2;Comfort;20.0;comfort;Comfort
1183549;2334975;-22.8467789,-43.341105999999996;-22.983413,-43.2196866;31.04;43.47;Comfort;89.5;comfort;Comfort
1183550;2334977;-23.5376929,-46.228819699999995;-23.5470306,-46.20469289999999;3.79;8.05;Comfort;15.5;comfort;Comfort
1183550;2334977;-23.5376929,-46.228819699999995;-23.5470306,-46.20469289999999;3.79;8.05;Bag;18.0;bag;Comfort
1183551;2334979;-22.8467789,-43.341105999999996;-22.983413,-43.2196866;31.04;43.47;Comfort;89.5;comfort;Comfort
1183552;2334981;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183554;2334985;-21.1476011,-47.808096;-21.20244289999999,-47.8256564;7.58;15.18;Comfort;20.0;comfort;Comfort
1183555;2334987;-23.456955100000002,-46.588254899999995;-23.4759432,-46.57190629999999;5.57;12.02;Comfort;17.0;comfort;Comfort
1183556;2334989;-8.1217133,-35.0259323;-8.205212399999999,-34.919016;22.07;41.33;Comfort;46.5;comfort;Comfort
1183557;2334991;-29.9856515,-51.0428012;-30.0164286,-51.111995;10.51;22.88;Comfort;31.5;comfort;Comfort
1183558;2334993;-9.635048,-35.724072;-9.5843701,-35.7665808;10.51;21.57;Comfort;33.5;comfort;Comfort
1183561;2334999;-29.9856515,-51.0428012;-30.0164286,-51.111995;10.51;22.88;Comfort;34.0;comfort;Comfort
1183562;2335001;-23.456955100000002,-46.588254899999995;-23.4759432,-46.57190629999999;5.57;12.02;Comfort;17.0;comfort;Comfort
1183563;2335003;-29.9856515,-51.0428012;-30.0164286,-51.111995;10.51;22.88;Comfort;31.5;comfort;Comfort
1183564;2335005;-23.307637000000003,-51.2393724;-23.3289596,-51.1746742;10.13;13.95;Comfort;24.0;comfort;Comfort
1183565;2335007;-3.8257665,-38.5558322;-3.856583099999999,-38.4711265;17.01;23.38;Comfort;36.0;comfort;Comfort
1183566;2335009;-29.9856515,-51.0428012;-30.0164286,-51.111995;10.51;22.88;Comfort;31.5;comfort;Comfort
1183569;2335015;-22.730258,-43.414902999999995;-22.8449287,-43.3725013;20.08;38.18;Comfort;77.5;comfort;Comfort
1183570;2335017;-19.7886892,-43.9678247;-19.87633719999999,-43.90859349999999;14.96;27.22;Comfort;39.0;comfort;Comfort
1183571;2335019;-23.544036199999997,-46.2493385;-23.5129642,-46.54047389999999;42.85;61.03;Comfort;113.5;comfort;Comfort
1183572;2335021;-22.730258,-43.414902999999995;-22.8449287,-43.3725013;20.08;38.18;Comfort;90.5;comfort;Comfort
1183573;2335023;-19.9197793,-43.9386492;-19.9230004,-43.923986;2.8;8.17;Comfort;10.5;comfort;Comfort
1183576;2335029;-9.638768599999999,-35.7214547;-9.625428699999999,-35.7016836;4.16;10.05;Comfort;12.5;comfort;Comfort
1183579;2335035;-22.8764504,-43.2899272;-22.9450514,-43.1857261;19.52;24.8;Comfort;46.0;comfort;Comfort
1183583;2335043;-23.6220178,-46.48034029999999;-23.6203924,-46.538749;8.07;19.35;Comfort;25.5;comfort;Comfort
1183583;2335043;-23.6220178,-46.48034029999999;-23.6203924,-46.538749;8.07;19.35;Bag;23.5;bag;Comfort
1183584;2335045;-29.830519400000004,-51.1271905;-29.9213383,-51.1827634;18.01;23.07;Comfort;35.0;comfort;Comfort
1183585;2335047;-22.8764504,-43.2899272;-22.9637812,-43.1717079;23.97;30.07;Comfort;60.0;comfort;Comfort
1183586;2335049;-22.8144952,-47.286003;-22.7995031,-47.1942782;14.0;22.17;Comfort;30.5;comfort;Comfort
1183587;2335051;-3.1063942,-59.962384199999995;-3.1365286,-60.012471;8.55;15.65;Comfort;22.5;comfort;Comfort
1183588;2335053;-25.4443912,-49.2873001;-25.441213,-49.23580210000001;7.0;16.27;Comfort;20.0;comfort;Comfort
1183589;2335055;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183590;2335057;-19.9262921,-43.9344378;-19.9330749,-43.9305992;0.89;3.02;Comfort;8.5;comfort;Comfort
1183591;2335059;-22.8764504,-43.2899272;-22.9637812,-43.1717079;23.97;30.07;Comfort;60.0;comfort;Comfort
1183592;2335061;-19.9262921,-43.9344378;-19.9330749,-43.9305992;0.89;3.02;Comfort;8.5;comfort;Comfort
1183593;2335063;-25.444256900000003,-49.2874041;-25.441213,-49.23580210000001;7.01;16.28;Comfort;20.0;comfort;Comfort
1183595;2335067;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183596;2335069;-29.830519400000004,-51.1271905;-29.9213383,-51.1827634;18.01;23.07;Comfort;34.5;comfort;Comfort
1183597;2335071;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183603;2335083;-23.6836669,-46.6455492;-23.6018661,-46.6934032;12.27;33.13;Comfort;55.0;comfort;Comfort
1183603;2335083;-23.6836669,-46.6455492;-23.6018661,-46.6934032;12.27;33.13;Bag;51.5;bag;Comfort
1183604;2335085;-22.6598103,-50.4133992;-22.6787366,-50.4378395;4.34;10.92;Comfort;13.5;comfort;Comfort
1183605;2335087;-19.856938,-43.968866;-19.90628419999999,-43.9712971;7.96;15.55;Comfort;21.0;comfort;Comfort
1183607;2335091;-12.9472211,-38.500600899999995;-12.9474048,-38.4806989;3.4;8.9;Comfort;18.5;comfort;Comfort
1183608;2335093;-23.6262688,-46.4993957;-23.6144128,-46.5780264;10.93;29.93;Comfort;40.0;comfort;Comfort
1183608;2335093;-23.6262688,-46.4993957;-23.6144128,-46.5780264;10.93;29.93;Bag;37.5;bag;Comfort
1183609;2335095;-15.942064999999998,-48.2746876;-16.0479317,-48.03367229999999;41.22;52.1;Bag;90.5;bag;Comfort
1183610;2335097;-23.5387688,-46.531532;-23.5466855,-46.56360619999999;4.94;11.78;Comfort;19.0;comfort;Comfort
1183610;2335097;-23.5387688,-46.531532;-23.5466855,-46.56360619999999;4.94;11.78;Bag;19.0;bag;Comfort
1183612;2335101;-12.896872799999999,-38.3214286;-12.8888081,-38.3188819;1.59;5.9;Comfort;8.0;comfort;Comfort
1183613;2335103;-16.7021696,-49.1215719;-16.7140366,-49.2573611;19.85;27.85;Comfort;43.0;comfort;Comfort
1183615;2335107;-23.1327379,-46.9212488;-23.18616099999999,-46.87545009999999;11.5;19.8;Comfort;27.5;comfort;Comfort
1183616;2335109;-23.602254,-46.510723299999995;-23.599008,-46.465244;8.84;17.17;Comfort;32.5;comfort;Comfort
1183616;2335109;-23.602254,-46.510723299999995;-23.599008,-46.465244;8.84;17.17;Bag;32.5;bag;Comfort
1183617;2335111;-20.288900899999998,-40.3063698;-20.2566243,-40.2642525;7.67;17.88;Comfort;21.0;comfort;Comfort
1183618;2335113;-22.8286933,-43.0552278;-22.7662446,-42.9159929;20.51;25.07;Comfort;46.0;comfort;Comfort
1183619;2335115;-20.288900899999998,-40.3063698;-20.2566243,-40.2642525;7.8;18.02;Comfort;21.0;comfort;Comfort
1183620;2335117;-19.9234956,-44.0811399;-19.9611838,-44.2003014;20.16;25.78;Comfort;42.0;comfort;Comfort
1183621;2335119;-22.883858,-43.4421302;-22.9044983,-43.2864837;19.93;39.2;Comfort;48.0;comfort;Comfort
1183622;2335121;-23.538776,-46.531564599999996;-23.5466855,-46.56360619999999;4.94;11.77;Comfort;19.0;comfort;Comfort
1183622;2335121;-23.538776,-46.531564599999996;-23.5466855,-46.56360619999999;4.94;11.77;Bag;19.0;bag;Comfort
1183623;2335123;-23.4912508,-46.5689882;-23.5066064,-46.6003012;5.33;14.52;Comfort;22.0;comfort;Comfort
1183623;2335123;-23.4912508,-46.5689882;-23.5066064,-46.6003012;5.33;14.52;Bag;23.0;bag;Comfort
1183624;2335125;-23.538776,-46.531564599999996;-23.5466855,-46.56360619999999;4.94;11.77;Comfort;19.0;comfort;Comfort
1183624;2335125;-23.538776,-46.531564599999996;-23.5466855,-46.56360619999999;4.94;11.77;Bag;19.0;bag;Comfort
1183625;2335127;-19.9234956,-44.0811399;-19.9611838,-44.2003014;20.16;25.78;Comfort;42.0;comfort;Comfort
1183626;2335129;-22.822388,-43.2941971;-22.8355571,-43.2636396;4.33;8.92;Comfort;15.5;comfort;Comfort
1183627;2335131;-23.4912847,-46.5690465;-23.5066064,-46.6003012;5.34;14.53;Comfort;28.0;comfort;Comfort
1183627;2335131;-23.4912847,-46.5690465;-23.5066064,-46.6003012;5.34;14.53;Bag;26.0;bag;Comfort
1183628;2335133;-23.5362563,-46.6791229;-23.5539077,-46.66284129999999;4.16;14.25;Comfort;40.0;comfort;Comfort
1183629;2335135;-23.5362563,-46.6791229;-23.5539077,-46.66284129999999;4.16;14.25;Comfort;36.5;comfort;Comfort
1183631;2335139;-25.4431072,-49.2734105;-25.4320707,-49.2753311;2.58;10.13;Comfort;12.0;comfort;Comfort
1183632;2335141;-15.5552612,-56.0874002;-15.6081895,-56.0784263;9.29;19.3;Comfort;32.5;comfort;Comfort
1183633;2335143;-23.448902399999998,-46.7349493;-23.4441691,-46.7179616;3.14;9.08;Comfort;19.0;comfort;Comfort
1183633;2335143;-23.448902399999998,-46.7349493;-23.4441691,-46.7179616;3.14;9.08;Bag;17.5;bag;Comfort
1183634;2335145;-25.4439505,-49.2735768;-25.4320707,-49.2753311;2.46;9.47;Comfort;11.5;comfort;Comfort
1183635;2335147;-22.856685,-43.315009;-22.920728,-43.22817759999999;14.49;27.2;Comfort;55.5;comfort;Comfort
1183636;2335149;-30.0901463,-51.3381382;-30.1473948,-51.3353501;10.06;13.33;Comfort;31.5;comfort;Comfort
1183637;2335151;-23.5313823,-46.402232;-23.55980469999999,-46.4858179;12.62;29.45;Comfort;40.0;comfort;Comfort
